,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
195,195,1,42,True,True,False,154,153.991,7,188
196,196,1,42,True,True,False,81,93.652,3,89
197,197,1,42,True,True,False,15,30.221,1,15
198,198,1,42,True,True,False,9,27.82,0,9
199,199,1,42,True,True,False,14,32.904,0,15
200,200,1,42,True,True,False,10,28.343,0,14
201,201,1,42,True,True,False,100,105.869,5,120
202,202,1,42,True,True,False,83,92.996,4,97
203,203,1,42,True,True,False,16,34.718,0,17
204,204,1,42,True,True,False,51,59.909,3,58
205,205,1,42,True,True,False,93,103.147,4,102
206,206,1,42,True,True,False,89,85.879,8,107
207,207,1,42,True,True,False,53,63.718,3,60
208,208,1,42,True,True,False,42,54.707,3,48
209,209,1,42,True,True,False,94,94.833,7,111
210,210,1,42,True,True,False,116,7.93,40,181
211,211,1,42,True,True,False,29,34.647,5,43
212,212,1,42,True,True,False,13,28.404,0,18
213,213,1,42,True,True,False,64,76.83,2,74
214,214,1,42,True,True,False,11,25.349,0,17
215,215,1,42,False,False,True,158,57.825,27,520
216,216,1,42,True,True,False,165,151.5,13,224
217,217,1,42,True,True,False,89,87.072,6,144
218,218,1,42,True,True,False,97,107.92,3,107
219,219,1,42,True,True,False,62,63.155,5,77
220,220,1,42,True,False,True,219,108.956,26,520
221,221,1,42,True,True,False,38,50.823,2,51
222,222,1,42,True,True,False,137,75.033,26,251
223,223,1,42,True,True,False,113,101.581,6,207
224,224,1,42,True,True,False,37,50.737,2,45
225,225,1,42,True,True,False,47,60.134,2,55
226,226,1,42,True,True,False,63,-11.958,30,110
227,227,1,42,True,True,False,83,85.055,5,122
228,228,1,42,True,True,False,8,27.509,0,8
229,229,1,42,True,True,False,197,132.896,28,413
230,230,1,42,True,True,False,113,108.996,8,146
231,231,1,42,True,True,False,65,68.227,7,97
232,232,1,42,True,True,False,14,27.178,1,22
233,233,1,42,True,True,False,95,96.302,7,135
234,234,1,42,True,True,False,69,76.947,5,82
235,235,1,42,True,True,False,18,35.206,0,20
236,236,1,42,True,False,True,85,-4348.211,99,520
237,237,1,42,True,True,False,100,-1248.176,41,451
238,238,1,42,True,True,False,7,26.608,0,7
239,239,1,42,True,True,False,66,74.617,4,80
240,240,1,42,True,True,False,11,30.8,0,11
241,241,1,42,True,True,False,143,133.356,11,206
242,242,1,42,True,True,False,15,34.679,0,15
243,243,1,42,True,True,False,137,128.38,12,186
244,244,1,42,True,True,False,27,-4941.987,13,185
245,245,1,42,True,True,False,52,-479.15,183,245
246,246,1,42,True,True,False,8,26.664,0,8
247,247,1,42,True,True,False,112,108.602,10,144
248,248,1,42,True,True,False,20,34.316,0,23
249,249,1,42,True,True,False,177,104.88,19,375
250,250,1,42,True,True,False,183,-96.975,83,419
251,251,1,42,True,True,False,92,95.737,6,103
252,252,1,42,True,True,False,48,60.346,2,59
253,253,1,42,True,True,False,61,68.229,3,71
254,254,1,42,True,True,False,148,135.864,13,225
255,255,1,42,True,True,False,114,113.302,9,139
256,256,1,42,True,True,False,37,49.39,3,52
257,257,1,42,True,True,False,143,147.556,5,170
258,258,1,42,True,True,False,47,59.462,3,53
259,259,1,42,True,True,False,98,-480.599,191,324
260,260,1,42,True,True,False,45,54.696,3,61
261,261,1,42,True,True,False,52,-2675.348,3,226
262,262,1,42,True,True,False,22,36.027,1,30
263,263,1,42,True,True,False,118,108.624,11,157
264,264,1,42,True,True,False,24,-4352.314,1,162
265,265,1,42,True,True,False,53,58.605,5,69
266,266,1,42,True,True,False,135,139.07,6,162
267,267,1,42,True,True,False,80,87.335,5,104
268,268,1,42,True,True,False,31,-66.825,32,74
269,269,1,42,True,True,False,12,31.612,0,13
270,270,1,42,True,True,False,48,60.697,3,59
271,271,1,42,True,True,False,108,115.305,4,137
272,272,1,42,True,True,False,62,73.704,3,75
273,273,1,42,True,True,False,87,93.924,5,113
