,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
224,224,2,42,True,True,False,62,75.481,3,70
225,225,2,42,True,True,False,122,92.437,17,242
226,226,2,42,True,True,False,24,17.721,1,64
227,227,2,42,True,True,False,15,30.81,1,16
228,228,2,42,True,True,False,34,27.819,1,48
229,229,2,42,True,True,False,197,147.199,18,496
230,230,2,42,True,True,False,55,65.509,4,67
231,231,2,42,True,True,False,185,157.118,11,306
232,232,2,42,True,True,False,119,81.629,11,202
233,233,2,42,True,True,False,90,87.576,8,111
234,234,2,42,True,True,False,84,95.005,3,95
235,235,2,42,True,True,False,175,135.013,18,322
236,236,2,42,True,True,False,24,39.658,1,26
237,237,2,42,True,True,False,40,31.945,2,45
238,238,2,42,True,True,False,76,76.696,7,96
239,239,2,42,True,True,False,35,43.125,2,44
240,240,2,42,True,True,False,88,97.78,4,94
241,241,2,42,True,True,False,13,24.709,0,35
242,242,2,42,True,True,False,112,105.657,9,136
243,243,2,42,True,True,False,108,104.005,9,129
244,244,2,42,False,False,True,143,-123.825,79,520
245,245,2,42,True,True,False,56,51.201,3,68
246,246,2,42,True,True,False,52,56.079,3,63
247,247,2,42,True,True,False,33,44.185,3,38
248,248,2,42,True,True,False,38,54.575,1,39
249,249,2,42,True,True,False,250,225.571,14,407
250,250,2,42,True,True,False,80,85.97,6,104
251,251,2,42,True,True,False,17,30.725,2,23
252,252,2,42,True,True,False,58,66.324,4,72
253,253,2,42,True,True,False,94,-48.969,12,289
254,254,2,42,True,True,False,33,47.281,2,42
255,255,2,42,True,True,False,71,0.236,8,115
256,256,2,42,True,True,False,106,107.295,7,144
257,257,2,42,True,True,False,35,43.12,2,45
258,258,2,42,True,True,False,48,54.33,2,60
259,259,2,42,False,False,True,145,30.225,34,520
260,260,2,42,True,True,False,27,40.626,2,33
261,261,2,42,True,True,False,65,33.092,6,84
262,262,2,42,True,True,False,35,31.541,4,64
263,263,2,42,True,True,False,10,28.048,0,11
264,264,2,42,True,True,False,66,76.022,3,79
265,265,2,42,True,True,False,38,51.21,2,39
266,266,2,42,True,True,False,33,47.591,2,35
267,267,2,42,True,True,False,25,38.945,2,30
268,268,2,42,True,True,False,46,52.089,5,53
269,269,2,42,True,True,False,60,67.351,5,72
270,270,2,42,True,True,False,10,25.721,1,12
271,271,2,42,True,True,False,126,128.441,5,154
272,272,2,42,True,True,False,85,-32.958,10,269
273,273,2,42,True,True,False,11,30.616,0,12
274,274,2,42,True,True,False,18,36.609,0,20
275,275,2,42,True,True,False,8,27.569,0,8
276,276,2,42,True,True,False,80,85.327,5,88
277,277,2,42,True,True,False,57,67.879,4,64
278,278,2,42,True,True,False,23,38.596,2,29
279,279,2,42,True,True,False,62,75.733,2,67
280,280,2,42,True,True,False,208,145.405,26,417
281,281,2,42,True,True,False,45,58.972,2,55
282,282,2,42,True,True,False,28,39.966,3,34
283,283,2,42,True,True,False,16,35.816,0,16
284,284,2,42,True,True,False,19,32.908,1,23
285,285,2,42,True,True,False,22,30.87,3,27
286,286,2,42,True,True,False,88,70.525,12,155
287,287,2,42,True,True,False,50,60.204,3,68
288,288,2,42,False,False,True,173,30.725,46,520
289,289,2,42,True,True,False,102,42.004,5,129
290,290,2,42,True,True,False,156,147.184,10,194
291,291,2,42,True,True,False,44,56.752,2,49
292,292,2,42,True,True,False,181,172.38,8,220
293,293,2,42,True,True,False,108,92.331,7,128
294,294,2,42,True,True,False,69,78.405,3,74
295,295,2,42,True,True,False,13,7.181,6,21
296,296,2,42,True,True,False,41,50.415,3,53
297,297,2,42,True,True,False,194,135.613,17,323
298,298,2,42,True,True,False,55,68.514,2,60
299,299,2,42,True,True,False,17,32.852,1,21
300,300,2,42,True,True,False,168,146.293,11,486
301,301,2,42,True,True,False,60,50.968,2,63
302,302,2,42,True,True,False,139,-2.506,29,304
303,303,2,42,True,True,False,9,28.767,0,8
304,304,2,42,True,True,False,37,48.804,3,42
305,305,2,42,False,False,True,219,100.15,40,520
306,306,2,42,False,False,True,133,-55.375,65,520
307,307,2,42,True,True,False,28,35.504,4,40
308,308,2,42,True,True,False,65,60.415,5,135
309,309,2,42,True,True,False,56,60.567,5,72
310,310,2,42,True,True,False,56,59.535,7,76
311,311,2,42,True,True,False,13,23.19,2,21
312,312,2,42,True,True,False,15,31.445,1,15
313,313,2,42,True,True,False,49,60.849,2,53
314,314,2,42,True,True,False,21,37.306,1,23
315,315,2,42,True,True,False,111,76.806,8,202
316,316,2,42,True,True,False,65,78.152,2,67
317,317,2,42,True,True,False,103,110.568,5,134
318,318,2,42,True,True,False,51,46.476,9,83
319,319,2,42,True,True,False,219,164.327,24,419
320,320,2,42,True,True,False,38,49.573,2,40
321,321,2,42,True,True,False,106,110.086,5,121
322,322,2,42,True,True,False,109,98.145,6,169
323,323,2,42,True,True,False,195,132.537,7,340
324,324,2,42,True,True,False,187,146.198,19,390
325,325,2,42,True,True,False,49,52.775,3,62
326,326,2,42,True,True,False,174,129.878,20,316
327,327,2,42,True,True,False,97,76.41,7,149
328,328,2,42,True,True,False,66,70.819,5,94
329,329,2,42,True,True,False,29,45.232,1,30
330,330,2,42,True,True,False,53,38.803,5,64
331,331,2,42,True,True,False,35,45.962,3,39
