,episode,scene_id,seed,revealed,reached,timeout,unique_cells_covered,reward,collisions,decision_steps
432,432,2,42,True,True,False,170,143.793,15,266
433,433,2,42,True,True,False,93,78.18,11,150
434,434,2,42,True,True,False,41,52.822,2,49
435,435,2,42,True,True,False,9,28.486,0,10
436,436,2,42,True,True,False,8,26.842,0,9
437,437,2,42,True,True,False,13,32.897,0,13
438,438,2,42,True,True,False,49,59.623,3,54
439,439,2,42,True,True,False,14,33.034,0,16
440,440,2,42,True,True,False,59,67.547,4,67
441,441,2,42,True,True,False,256,199.05,23,493
442,442,2,42,True,True,False,15,33.59,0,16
443,443,2,42,True,True,False,27,39.905,2,33
444,444,2,42,True,True,False,109,105.43,8,176
445,445,2,42,True,True,False,8,27.708,0,9
446,446,2,42,True,True,False,14,33.461,0,14
447,447,2,42,True,True,False,12,31.096,0,12
448,448,2,42,True,True,False,13,32.425,0,13
449,449,2,42,True,True,False,204,200.345,8,292
450,450,2,42,True,True,False,16,34.722,0,17
451,451,2,42,True,True,False,7,25.743,0,7
452,452,2,42,True,True,False,10,28.971,0,11
453,453,2,42,True,True,False,20,35.498,1,24
454,454,2,42,True,True,False,117,114.253,7,136
455,455,2,42,True,True,False,43,53.687,3,50
456,456,2,42,True,True,False,140,145.27,6,189
457,457,2,42,True,True,False,199,116.839,30,520
458,458,2,42,True,True,False,125,89.779,18,274
459,459,2,42,True,True,False,186,105.435,30,459
460,460,2,42,True,True,False,85,93.378,4,97
461,461,2,42,False,False,True,158,73.975,18,520
462,462,2,42,True,True,False,24,36.374,2,28
463,463,2,42,True,True,False,144,100.333,23,243
464,464,2,42,True,True,False,38,49.957,3,43
465,465,2,42,True,True,False,19,33.195,1,23
466,466,2,42,True,True,False,92,101.647,4,106
467,467,2,42,True,True,False,26,42.293,1,30
468,468,2,42,True,True,False,95,95.811,7,123
469,469,2,42,True,True,False,19,34.937,1,22
470,470,2,42,True,True,False,15,34.399,0,15
471,471,2,42,True,True,False,44,56.559,2,48
472,472,2,42,True,True,False,14,32.96,0,15
473,473,2,42,True,True,False,18,37.028,0,20
474,474,2,42,True,True,False,10,28.923,0,11
475,475,2,42,True,True,False,209,183.437,12,384
476,476,2,42,True,True,False,218,185.192,17,320
477,477,2,42,True,True,False,7,26.67,0,7
478,478,2,42,True,True,False,22,37.412,1,25
479,479,2,42,True,True,False,121,111.238,11,167
480,480,2,42,True,True,False,28,43.661,1,30
481,481,2,42,True,True,False,13,31.918,0,14
482,482,2,42,True,True,False,14,33.663,0,14
483,483,2,42,True,True,False,14,32.582,0,16
484,484,2,42,True,True,False,98,69.589,16,163
485,485,2,42,True,True,False,65,72.645,4,71
486,486,2,42,True,True,False,121,100.501,12,166
487,487,2,42,True,True,False,136,128.734,10,208
488,488,2,42,True,True,False,204,126.402,32,385
489,489,2,42,True,True,False,227,185.555,25,362
490,490,2,42,True,True,False,13,31.98,0,14
491,491,2,42,False,False,True,103,68.8,5,520
